obra;mes_ano;uf;br;km_inicial;km_final;extensao;num_acidente;mes;ano;num_acidente_pred
Z117;2014-02-01;MG;367;152,9;217,6;64,69999999999999;0,0;2;2014;0,0
Z117;2014-03-01;MG;367;152,9;217,6;64,69999999999999;0,0;3;2014;0,0
Z123;2009-09-01;MG;458;125,9;171,4;45,5;0,0;9;2009;0,0
Z123;2009-10-01;MG;458;125,9;171,4;45,5;0,0;10;2009;0,0
Z123;2009-11-01;MG;458;125,9;171,4;45,5;0,0;11;2009;0,0
Z123;2009-12-01;MG;458;125,9;171,4;45,5;0,0;12;2009;0,0
Z123;2010-01-01;MG;458;125,9;171,4;45,5;0,0;1;2010;0,0
Z123;2010-02-01;MG;458;125,9;171,4;45,5;0,0;2;2010;1,0
Z123;2010-03-01;MG;458;125,9;171,4;45,5;0,0;3;2010;0,0
Z123;2010-04-01;MG;458;125,9;171,4;45,5;0,0;4;2010;0,0
Z123;2010-05-01;MG;458;125,9;171,4;45,5;0,0;5;2010;0,0
Z123;2010-06-01;MG;458;125,9;171,4;45,5;0,0;6;2010;1,0
Z123;2010-07-01;MG;458;125,9;171,4;45,5;0,0;7;2010;0,0
Z123;2010-08-01;MG;458;125,9;171,4;45,5;0,0;8;2010;0,0
Z123;2010-09-01;MG;458;125,9;171,4;45,5;0,0;9;2010;0,0
Z123;2010-10-01;MG;458;125,9;171,4;45,5;0,0;10;2010;0,0
Z123;2010-11-01;MG;458;125,9;171,4;45,5;0,0;11;2010;0,0
Z123;2010-12-01;MG;458;125,9;171,4;45,5;0,0;12;2010;0,0
Z123;2011-01-01;MG;458;125,9;171,4;45,5;0,0;1;2011;0,0
Z123;2011-02-01;MG;458;125,9;171,4;45,5;0,0;2;2011;0,0
Z123;2011-03-01;MG;458;125,9;171,4;45,5;0,0;3;2011;0,0
Z123;2011-04-01;MG;458;125,9;171,4;45,5;0,0;4;2011;0,0
Z123;2011-05-01;MG;458;125,9;171,4;45,5;0,0;5;2011;0,0
Z123;2011-06-01;MG;458;125,9;171,4;45,5;0,0;6;2011;0,0
Z123;2011-07-01;MG;458;125,9;171,4;45,5;0,0;7;2011;0,0
Z123;2011-08-01;MG;458;125,9;171,4;45,5;0,0;8;2011;0,0
Z123;2011-09-01;MG;458;125,9;171,4;45,5;0,0;9;2011;0,0
Z123;2011-10-01;MG;458;125,9;171,4;45,5;0,0;10;2011;0,0
Z123;2011-11-01;MG;458;125,9;171,4;45,5;0,0;11;2011;0,0
Z123;2011-12-01;MG;458;125,9;171,4;45,5;0,0;12;2011;0,0
Z123;2012-01-01;MG;458;125,9;171,4;45,5;0,0;1;2012;0,0
Z123;2012-02-01;MG;458;125,9;171,4;45,5;0,0;2;2012;0,0
Z123;2012-03-01;MG;458;125,9;171,4;45,5;0,0;3;2012;0,0
Z123;2012-04-01;MG;458;125,9;171,4;45,5;0,0;4;2012;0,0
Z123;2012-05-01;MG;458;125,9;171,4;45,5;0,0;5;2012;0,0
Z123;2012-06-01;MG;458;125,9;171,4;45,5;0,0;6;2012;0,0
Z123;2012-07-01;MG;458;125,9;171,4;45,5;0,0;7;2012;0,0
Z123;2012-08-01;MG;458;125,9;171,4;45,5;0,0;8;2012;0,0
Z123;2012-09-01;MG;458;125,9;171,4;45,5;0,0;9;2012;0,0
Z123;2012-10-01;MG;458;125,9;171,4;45,5;0,0;10;2012;0,0
Z123;2012-11-01;MG;458;125,9;171,4;45,5;0,0;11;2012;0,0
Z123;2012-12-01;MG;458;125,9;171,4;45,5;0,0;12;2012;0,0
Z123;2013-01-01;MG;458;125,9;171,4;45,5;0,0;1;2013;0,0
Z123;2013-02-01;MG;458;125,9;171,4;45,5;0,0;2;2013;0,0
Z123;2013-03-01;MG;458;125,9;171,4;45,5;0,0;3;2013;0,0
Z123;2013-04-01;MG;458;125,9;171,4;45,5;0,0;4;2013;0,0
Z124;2009-12-01;MG;482;206,7;235,7;29,0;0,0;12;2009;0,0
Z124;2010-01-01;MG;482;206,7;235,7;29,0;0,0;1;2010;0,0
Z124;2010-02-01;MG;482;206,7;235,7;29,0;0,0;2;2010;0,0
Z124;2010-03-01;MG;482;206,7;235,7;29,0;0,0;3;2010;0,0
Z124;2010-04-01;MG;482;206,7;235,7;29,0;0,0;4;2010;0,0
Z124;2010-05-01;MG;482;206,7;235,7;29,0;0,0;5;2010;0,0
Z124;2010-06-01;MG;482;206,7;235,7;29,0;0,0;6;2010;0,0
Z124;2010-07-01;MG;482;206,7;235,7;29,0;0,0;7;2010;0,0
Z124;2010-08-01;MG;482;206,7;235,7;29,0;0,0;8;2010;0,0
Z124;2010-09-01;MG;482;206,7;235,7;29,0;0,0;9;2010;0,0
Z124;2010-10-01;MG;482;206,7;235,7;29,0;0,0;10;2010;0,0
Z124;2010-11-01;MG;482;206,7;235,7;29,0;0,0;11;2010;0,0
Z124;2010-12-01;MG;482;206,7;235,7;29,0;0,0;12;2010;0,0
Z124;2011-01-01;MG;482;206,7;235,7;29,0;0,0;1;2011;0,0
Z124;2011-02-01;MG;482;206,7;235,7;29,0;0,0;2;2011;0,0
Z124;2011-03-01;MG;482;206,7;235,7;29,0;0,0;3;2011;0,0
Z124;2011-04-01;MG;482;206,7;235,7;29,0;0,0;4;2011;0,0
Z124;2011-05-01;MG;482;206,7;235,7;29,0;0,0;5;2011;0,0
Z124;2011-06-01;MG;482;206,7;235,7;29,0;0,0;6;2011;0,0
Z124;2011-07-01;MG;482;206,7;235,7;29,0;0,0;7;2011;0,0
Z124;2011-08-01;MG;482;206,7;235,7;29,0;0,0;8;2011;0,0
Z124;2011-09-01;MG;482;206,7;235,7;29,0;0,0;9;2011;0,0
Z124;2011-10-01;MG;482;206,7;235,7;29,0;0,0;10;2011;0,0
Z124;2011-11-01;MG;482;206,7;235,7;29,0;0,0;11;2011;0,0
Z124;2011-12-01;MG;482;206,7;235,7;29,0;0,0;12;2011;0,0
Z124;2012-01-01;MG;482;206,7;235,7;29,0;0,0;1;2012;0,0
Z124;2012-02-01;MG;482;206,7;235,7;29,0;0,0;2;2012;0,0
Z124;2012-03-01;MG;482;206,7;235,7;29,0;0,0;3;2012;0,0
Z124;2012-04-01;MG;482;206,7;235,7;29,0;0,0;4;2012;0,0
Z124;2012-05-01;MG;482;206,7;235,7;29,0;0,0;5;2012;0,0
Z124;2012-06-01;MG;482;206,7;235,7;29,0;0,0;6;2012;0,0
Z124;2012-07-01;MG;482;206,7;235,7;29,0;0,0;7;2012;0,0
Z124;2012-08-01;MG;482;206,7;235,7;29,0;0,0;8;2012;0,0
Z124;2012-09-01;MG;482;206,7;235,7;29,0;0,0;9;2012;0,0
Z124;2012-10-01;MG;482;206,7;235,7;29,0;0,0;10;2012;0,0
Z124;2012-11-01;MG;482;206,7;235,7;29,0;0,0;11;2012;0,0
Z124;2012-12-01;MG;482;206,7;235,7;29,0;0,0;12;2012;0,0
Z124;2013-01-01;MG;482;206,7;235,7;29,0;0,0;1;2013;0,0
Z124;2013-02-01;MG;482;206,7;235,7;29,0;0,0;2;2013;0,0
Z124;2013-03-01;MG;482;206,7;235,7;29,0;0,0;3;2013;0,0
Z124;2013-04-01;MG;482;206,7;235,7;29,0;0,0;4;2013;0,0
Z124;2013-05-01;MG;482;206,7;235,7;29,0;0,0;5;2013;0,0
Z124;2013-06-01;MG;482;206,7;235,7;29,0;0,0;6;2013;0,0
Z124;2013-07-01;MG;482;206,7;235,7;29,0;0,0;7;2013;0,0
Z124;2013-08-01;MG;482;206,7;235,7;29,0;0,0;8;2013;0,0
Z124;2013-09-01;MG;482;206,7;235,7;29,0;0,0;9;2013;0,0
Z124;2013-10-01;MG;482;206,7;235,7;29,0;0,0;10;2013;0,0
Z124;2013-11-01;MG;482;206,7;235,7;29,0;0,0;11;2013;0,0
Z128;2010-01-01;MG;452;173,9;224,9;51,0;0,0;1;2010;0,0
Z128;2010-02-01;MG;452;173,9;224,9;51,0;0,0;2;2010;1,0
Z128;2010-03-01;MG;452;173,9;224,9;51,0;0,0;3;2010;0,0
Z128;2010-04-01;MG;452;173,9;224,9;51,0;0,0;4;2010;0,0
Z128;2010-05-01;MG;452;173,9;224,9;51,0;0,0;5;2010;0,0
Z128;2010-06-01;MG;452;173,9;224,9;51,0;0,0;6;2010;1,0
Z128;2010-07-01;MG;452;173,9;224,9;51,0;0,0;7;2010;0,0
Z128;2010-08-01;MG;452;173,9;224,9;51,0;0,0;8;2010;0,0
Z128;2010-09-01;MG;452;173,9;224,9;51,0;0,0;9;2010;0,0
Z128;2010-10-01;MG;452;173,9;224,9;51,0;0,0;10;2010;0,0
Z128;2010-11-01;MG;452;173,9;224,9;51,0;0,0;11;2010;0,0
Z128;2010-12-01;MG;452;173,9;224,9;51,0;0,0;12;2010;0,0
Z128;2011-01-01;MG;452;173,9;224,9;51,0;0,0;1;2011;0,0
Z128;2011-02-01;MG;452;173,9;224,9;51,0;0,0;2;2011;0,0
Z128;2011-03-01;MG;452;173,9;224,9;51,0;0,0;3;2011;0,0
Z128;2011-04-01;MG;452;173,9;224,9;51,0;0,0;4;2011;0,0
Z128;2011-05-01;MG;452;173,9;224,9;51,0;0,0;5;2011;0,0
Z128;2011-06-01;MG;452;173,9;224,9;51,0;0,0;6;2011;0,0
Z128;2011-07-01;MG;452;173,9;224,9;51,0;0,0;7;2011;0,0
Z128;2011-08-01;MG;452;173,9;224,9;51,0;0,0;8;2011;0,0
Z128;2011-09-01;MG;452;173,9;224,9;51,0;0,0;9;2011;0,0
Z128;2011-10-01;MG;452;173,9;224,9;51,0;0,0;10;2011;0,0
Z128;2011-11-01;MG;452;173,9;224,9;51,0;0,0;11;2011;0,0
Z128;2011-12-01;MG;452;173,9;224,9;51,0;0,0;12;2011;0,0
Z128;2012-01-01;MG;452;173,9;224,9;51,0;0,0;1;2012;0,0
Z128;2012-02-01;MG;452;173,9;224,9;51,0;0,0;2;2012;0,0
Z128;2012-03-01;MG;452;173,9;224,9;51,0;0,0;3;2012;0,0
Z128;2012-04-01;MG;452;173,9;224,9;51,0;0,0;4;2012;0,0
Z128;2012-05-01;MG;452;173,9;224,9;51,0;0,0;5;2012;0,0
Z128;2012-06-01;MG;452;173,9;224,9;51,0;1,0;6;2012;0,0
Z128;2012-07-01;MG;452;173,9;224,9;51,0;0,0;7;2012;0,0
Z128;2012-08-01;MG;452;173,9;224,9;51,0;0,0;8;2012;0,0
Z128;2012-09-01;MG;452;173,9;224,9;51,0;0,0;9;2012;0,0
Z128;2012-10-01;MG;452;173,9;224,9;51,0;0,0;10;2012;0,0
Z128;2012-11-01;MG;452;173,9;224,9;51,0;1,0;11;2012;0,0
Z128;2012-12-01;MG;452;173,9;224,9;51,0;0,0;12;2012;0,0
Z128;2013-01-01;MG;452;173,9;224,9;51,0;0,0;1;2013;0,0
Z128;2013-02-01;MG;452;173,9;224,9;51,0;0,0;2;2013;0,0
Z128;2013-03-01;MG;452;173,9;224,9;51,0;0,0;3;2013;0,0
Z128;2013-04-01;MG;452;173,9;224,9;51,0;0,0;4;2013;0,0
Z128;2013-05-01;MG;452;173,9;224,9;51,0;0,0;5;2013;0,0
Z128;2013-06-01;MG;452;173,9;224,9;51,0;0,0;6;2013;0,0
Z128;2013-07-01;MG;452;173,9;224,9;51,0;0,0;7;2013;0,0
Z128;2013-08-01;MG;452;173,9;224,9;51,0;0,0;8;2013;0,0
Z128;2013-09-01;MG;452;173,9;224,9;51,0;0,0;9;2013;0,0
Z128;2013-10-01;MG;452;173,9;224,9;51,0;0,0;10;2013;0,0
Z128;2013-11-01;MG;452;173,9;224,9;51,0;0,0;11;2013;0,0
Z128;2013-12-01;MG;452;173,9;224,9;51,0;0,0;12;2013;0,0
Z128;2014-01-01;MG;452;173,9;224,9;51,0;0,0;1;2014;0,0
Z133;2010-09-01;MG;262;0,0;72,9;72,9;0,0;9;2010;0,0
Z133;2010-10-01;MG;262;0,0;72,9;72,9;0,0;10;2010;0,0
Z133;2010-11-01;MG;262;0,0;72,9;72,9;3,0;11;2010;0,0
Z133;2010-12-01;MG;262;0,0;72,9;72,9;1,0;12;2010;0,0
Z133;2011-01-01;MG;262;0,0;72,9;72,9;0,0;1;2011;0,0
Z133;2011-02-01;MG;262;0,0;72,9;72,9;0,0;2;2011;0,0
Z133;2011-03-01;MG;262;0,0;72,9;72,9;1,0;3;2011;0,0
Z133;2011-04-01;MG;262;0,0;72,9;72,9;0,0;4;2011;0,0
Z133;2011-05-01;MG;262;0,0;72,9;72,9;1,0;5;2011;0,0
Z133;2011-06-01;MG;262;0,0;72,9;72,9;0,0;6;2011;0,0
Z133;2011-07-01;MG;262;0,0;72,9;72,9;1,0;7;2011;0,0
Z133;2011-08-01;MG;262;0,0;72,9;72,9;1,0;8;2011;0,0
Z133;2011-09-01;MG;262;0,0;72,9;72,9;1,0;9;2011;0,0
Z133;2011-10-01;MG;262;0,0;72,9;72,9;2,0;10;2011;0,0
Z133;2011-11-01;MG;262;0,0;72,9;72,9;0,0;11;2011;0,0
Z133;2011-12-01;MG;262;0,0;72,9;72,9;0,0;12;2011;0,0
Z133;2012-01-01;MG;262;0,0;72,9;72,9;1,0;1;2012;0,0
Z133;2012-02-01;MG;262;0,0;72,9;72,9;0,0;2;2012;0,0
Z133;2012-03-01;MG;262;0,0;72,9;72,9;0,0;3;2012;0,0
Z133;2012-04-01;MG;262;0,0;72,9;72,9;2,0;4;2012;0,0
Z133;2012-05-01;MG;262;0,0;72,9;72,9;1,0;5;2012;0,0
Z133;2012-06-01;MG;262;0,0;72,9;72,9;0,0;6;2012;0,0
Z133;2012-07-01;MG;262;0,0;72,9;72,9;2,0;7;2012;0,0
Z133;2012-08-01;MG;262;0,0;72,9;72,9;0,0;8;2012;0,0
Z133;2012-09-01;MG;262;0,0;72,9;72,9;1,0;9;2012;0,0
Z133;2012-10-01;MG;262;0,0;72,9;72,9;2,0;10;2012;0,0
Z133;2012-11-01;MG;262;0,0;72,9;72,9;0,0;11;2012;0,0
Z133;2012-12-01;MG;262;0,0;72,9;72,9;0,0;12;2012;0,0
Z133;2013-01-01;MG;262;0,0;72,9;72,9;1,0;1;2013;0,0
Z133;2013-02-01;MG;262;0,0;72,9;72,9;1,0;2;2013;0,0
Z133;2013-03-01;MG;262;0,0;72,9;72,9;0,0;3;2013;0,0
Z133;2013-04-01;MG;262;0,0;72,9;72,9;1,0;4;2013;0,0
Z133;2013-05-01;MG;262;0,0;72,9;72,9;0,0;5;2013;0,0
Z133;2013-06-01;MG;262;0,0;72,9;72,9;2,0;6;2013;0,0
Z133;2013-07-01;MG;262;0,0;72,9;72,9;0,0;7;2013;0,0
Z133;2013-08-01;MG;262;0,0;72,9;72,9;1,0;8;2013;0,0
Z133;2013-09-01;MG;262;0,0;72,9;72,9;0,0;9;2013;0,0
Z133;2013-10-01;MG;262;0,0;72,9;72,9;1,0;10;2013;0,0
Z133;2013-11-01;MG;262;0,0;72,9;72,9;0,0;11;2013;0,0
Z133;2013-12-01;MG;262;0,0;72,9;72,9;1,0;12;2013;0,0
Z133;2014-01-01;MG;262;0,0;72,9;72,9;0,0;1;2014;0,0
Z133;2014-02-01;MG;262;0,0;72,9;72,9;0,0;2;2014;0,0
Z133;2014-03-01;MG;262;0,0;72,9;72,9;0,0;3;2014;0,0
Z133;2014-04-01;MG;262;0,0;72,9;72,9;1,0;4;2014;0,0
Z133;2014-05-01;MG;262;0,0;72,9;72,9;0,0;5;2014;0,0
Z133;2014-06-01;MG;262;0,0;72,9;72,9;1,0;6;2014;0,0
Z133;2014-07-01;MG;262;0,0;72,9;72,9;2,0;7;2014;0,0
Z133;2014-08-01;MG;262;0,0;72,9;72,9;2,0;8;2014;0,0
Z133;2014-09-01;MG;262;0,0;72,9;72,9;2,0;9;2014;0,0
Z133;2014-10-01;MG;262;0,0;72,9;72,9;0,0;10;2014;0,0
Z133;2014-11-01;MG;262;0,0;72,9;72,9;0,0;11;2014;0,0
Z133;2014-12-01;MG;262;0,0;72,9;72,9;0,0;12;2014;0,0
Z133;2015-01-01;MG;262;0,0;72,9;72,9;0,0;1;2015;0,0
Z133;2015-02-01;MG;262;0,0;72,9;72,9;0,0;2;2015;0,0
Z133;2015-03-01;MG;262;0,0;72,9;72,9;0,0;3;2015;0,0
Z133;2015-04-01;MG;262;0,0;72,9;72,9;0,0;4;2015;0,0
Z133;2015-05-01;MG;262;0,0;72,9;72,9;1,0;5;2015;0,0
Z133;2015-06-01;MG;262;0,0;72,9;72,9;0,0;6;2015;0,0
Z133;2015-07-01;MG;262;0,0;72,9;72,9;0,0;7;2015;0,0
Z133;2015-08-01;MG;262;0,0;72,9;72,9;0,0;8;2015;0,0
Z134;2010-10-01;MG;120;747,5;762,2;14,700000000000045;0,0;10;2010;0,0
Z134;2010-11-01;MG;120;747,5;762,2;14,700000000000045;0,0;11;2010;0,0
Z134;2010-12-01;MG;120;747,5;762,2;14,700000000000045;0,0;12;2010;0,0
Z134;2011-01-01;MG;120;747,5;762,2;14,700000000000045;0,0;1;2011;0,0
Z134;2011-02-01;MG;120;747,5;762,2;14,700000000000045;0,0;2;2011;0,0
Z134;2011-03-01;MG;120;747,5;762,2;14,700000000000045;0,0;3;2011;0,0
Z134;2011-04-01;MG;120;747,5;762,2;14,700000000000045;0,0;4;2011;0,0
Z134;2011-05-01;MG;120;747,5;762,2;14,700000000000045;0,0;5;2011;0,0
Z134;2011-06-01;MG;120;747,5;762,2;14,700000000000045;0,0;6;2011;0,0
Z134;2011-07-01;MG;120;747,5;762,2;14,700000000000045;0,0;7;2011;0,0
Z134;2011-08-01;MG;120;747,5;762,2;14,700000000000045;0,0;8;2011;0,0
Z134;2011-09-01;MG;120;747,5;762,2;14,700000000000045;0,0;9;2011;0,0
Z134;2011-10-01;MG;120;747,5;762,2;14,700000000000045;0,0;10;2011;0,0
Z134;2011-11-01;MG;120;747,5;762,2;14,700000000000045;0,0;11;2011;0,0
Z134;2011-12-01;MG;120;747,5;762,2;14,700000000000045;0,0;12;2011;0,0
Z134;2012-01-01;MG;120;747,5;762,2;14,700000000000045;0,0;1;2012;0,0
Z134;2012-02-01;MG;120;747,5;762,2;14,700000000000045;0,0;2;2012;0,0
Z134;2012-03-01;MG;120;747,5;762,2;14,700000000000045;0,0;3;2012;0,0
Z134;2012-04-01;MG;120;747,5;762,2;14,700000000000045;0,0;4;2012;0,0
Z134;2012-05-01;MG;120;747,5;762,2;14,700000000000045;0,0;5;2012;0,0
Z134;2012-06-01;MG;120;747,5;762,2;14,700000000000045;0,0;6;2012;0,0
Z134;2012-07-01;MG;120;747,5;762,2;14,700000000000045;0,0;7;2012;0,0
Z134;2012-08-01;MG;120;747,5;762,2;14,700000000000045;0,0;8;2012;0,0
Z134;2012-09-01;MG;120;747,5;762,2;14,700000000000045;0,0;9;2012;0,0
Z134;2012-10-01;MG;120;747,5;762,2;14,700000000000045;0,0;10;2012;0,0
Z146;2012-01-01;MG;369;14,4;53,2;38,800000000000004;0,0;1;2012;0,0
Z146;2012-02-01;MG;369;14,4;53,2;38,800000000000004;0,0;2;2012;0,0
Z146;2012-03-01;MG;369;14,4;53,2;38,800000000000004;0,0;3;2012;0,0
Z146;2012-04-01;MG;369;14,4;53,2;38,800000000000004;0,0;4;2012;0,0
Z146;2012-05-01;MG;369;14,4;53,2;38,800000000000004;0,0;5;2012;0,0
Z146;2012-06-01;MG;369;14,4;53,2;38,800000000000004;0,0;6;2012;0,0
Z146;2012-07-01;MG;369;14,4;53,2;38,800000000000004;0,0;7;2012;0,0
Z146;2012-08-01;MG;369;14,4;53,2;38,800000000000004;0,0;8;2012;0,0
Z146;2012-09-01;MG;369;14,4;53,2;38,800000000000004;0,0;9;2012;0,0
Z146;2012-10-01;MG;369;14,4;53,2;38,800000000000004;0,0;10;2012;0,0
Z146;2012-11-01;MG;369;14,4;53,2;38,800000000000004;0,0;11;2012;0,0
Z146;2012-12-01;MG;369;14,4;53,2;38,800000000000004;0,0;12;2012;0,0
Z146;2013-01-01;MG;369;14,4;53,2;38,800000000000004;0,0;1;2013;0,0
Z146;2013-02-01;MG;369;14,4;53,2;38,800000000000004;0,0;2;2013;0,0
Z146;2013-03-01;MG;369;14,4;53,2;38,800000000000004;0,0;3;2013;0,0
Z146;2013-04-01;MG;369;14,4;53,2;38,800000000000004;0,0;4;2013;0,0
Z146;2013-05-01;MG;369;14,4;53,2;38,800000000000004;0,0;5;2013;0,0
Z146;2013-06-01;MG;369;14,4;53,2;38,800000000000004;0,0;6;2013;0,0
Z146;2013-07-01;MG;369;14,4;53,2;38,800000000000004;0,0;7;2013;0,0
Z146;2013-08-01;MG;369;14,4;53,2;38,800000000000004;0,0;8;2013;0,0
Z146;2013-09-01;MG;369;14,4;53,2;38,800000000000004;0,0;9;2013;0,0
Z147;2012-07-01;MG;369;120,5;177,9;57,400000000000006;0,0;7;2012;0,0
Z147;2012-08-01;MG;369;120,5;177,9;57,400000000000006;0,0;8;2012;0,0
Z147;2012-09-01;MG;369;120,5;177,9;57,400000000000006;0,0;9;2012;0,0
Z147;2012-10-01;MG;369;120,5;177,9;57,400000000000006;0,0;10;2012;0,0
Z147;2012-11-01;MG;369;120,5;177,9;57,400000000000006;0,0;11;2012;0,0
Z147;2012-12-01;MG;369;120,5;177,9;57,400000000000006;0,0;12;2012;0,0
Z147;2013-01-01;MG;369;120,5;177,9;57,400000000000006;0,0;1;2013;0,0
Z147;2013-02-01;MG;369;120,5;177,9;57,400000000000006;0,0;2;2013;0,0
Z147;2013-03-01;MG;369;120,5;177,9;57,400000000000006;0,0;3;2013;0,0
Z147;2013-04-01;MG;369;120,5;177,9;57,400000000000006;0,0;4;2013;0,0
Z147;2013-05-01;MG;369;120,5;177,9;57,400000000000006;0,0;5;2013;0,0
Z147;2013-06-01;MG;369;120,5;177,9;57,400000000000006;0,0;6;2013;0,0
Z147;2013-07-01;MG;369;120,5;177,9;57,400000000000006;0,0;7;2013;0,0
Z147;2013-08-01;MG;369;120,5;177,9;57,400000000000006;0,0;8;2013;0,0
Z147;2013-09-01;MG;369;120,5;177,9;57,400000000000006;0,0;9;2013;0,0
Z147;2013-10-01;MG;369;120,5;177,9;57,400000000000006;0,0;10;2013;0,0
Z147;2013-11-01;MG;369;120,5;177,9;57,400000000000006;0,0;11;2013;0,0
Z147;2013-12-01;MG;369;120,5;177,9;57,400000000000006;0,0;12;2013;0,0
Z147;2014-01-01;MG;369;120,5;177,9;57,400000000000006;0,0;1;2014;0,0
Z147;2014-02-01;MG;369;120,5;177,9;57,400000000000006;0,0;2;2014;0,0
Z147;2014-03-01;MG;369;120,5;177,9;57,400000000000006;0,0;3;2014;0,0
Z147;2014-04-01;MG;369;120,5;177,9;57,400000000000006;0,0;4;2014;0,0
Z147;2014-05-01;MG;369;120,5;177,9;57,400000000000006;0,0;5;2014;0,0
Z147;2014-06-01;MG;369;120,5;177,9;57,400000000000006;0,0;6;2014;0,0
Z147;2014-07-01;MG;369;120,5;177,9;57,400000000000006;0,0;7;2014;0,0
Z147;2014-08-01;MG;369;120,5;177,9;57,400000000000006;0,0;8;2014;0,0
Z147;2014-09-01;MG;369;120,5;177,9;57,400000000000006;0,0;9;2014;0,0
Z147;2014-10-01;MG;369;120,5;177,9;57,400000000000006;0,0;10;2014;0,0
Z147;2014-11-01;MG;369;120,5;177,9;57,400000000000006;0,0;11;2014;0,0
Z147;2014-12-01;MG;369;120,5;177,9;57,400000000000006;0,0;12;2014;0,0
Z147;2015-01-01;MG;369;120,5;177,9;57,400000000000006;0,0;1;2015;0,0
Z147;2015-02-01;MG;369;120,5;177,9;57,400000000000006;0,0;2;2015;0,0
Z147;2015-03-01;MG;369;120,5;177,9;57,400000000000006;0,0;3;2015;0,0
Z147;2015-04-01;MG;369;120,5;177,9;57,400000000000006;0,0;4;2015;0,0
Z147;2015-05-01;MG;369;120,5;177,9;57,400000000000006;0,0;5;2015;0,0
Z147;2015-06-01;MG;369;120,5;177,9;57,400000000000006;0,0;6;2015;0,0
Z147;2015-07-01;MG;369;120,5;177,9;57,400000000000006;0,0;7;2015;0,0
Z147;2015-08-01;MG;369;120,5;177,9;57,400000000000006;0,0;8;2015;0,0
Z147;2015-09-01;MG;369;120,5;177,9;57,400000000000006;0,0;9;2015;0,0
Z147;2015-10-01;MG;369;120,5;177,9;57,400000000000006;0,0;10;2015;0,0
Z147;2015-11-01;MG;369;120,5;177,9;57,400000000000006;0,0;11;2015;0,0
Z147;2015-12-01;MG;369;120,5;177,9;57,400000000000006;0,0;12;2015;0,0
Z147;2016-01-01;MG;369;120,5;177,9;57,400000000000006;0,0;1;2016;0,0
Z147;2016-02-01;MG;369;120,5;177,9;57,400000000000006;0,0;2;2016;0,0
Z147;2016-03-01;MG;369;120,5;177,9;57,400000000000006;0,0;3;2016;0,0
Z147;2016-04-01;MG;369;120,5;177,9;57,400000000000006;0,0;4;2016;0,0
Z147;2016-05-01;MG;369;120,5;177,9;57,400000000000006;0,0;5;2016;0,0
Z147;2016-06-01;MG;369;120,5;177,9;57,400000000000006;0,0;6;2016;0,0
Z147;2016-07-01;MG;369;120,5;177,9;57,400000000000006;0,0;7;2016;0,0
Z147;2016-08-01;MG;369;120,5;177,9;57,400000000000006;0,0;8;2016;0,0
Z147;2016-09-01;MG;369;120,5;177,9;57,400000000000006;0,0;9;2016;0,0
Z147;2016-10-01;MG;369;120,5;177,9;57,400000000000006;0,0;10;2016;0,0
Z147;2016-11-01;MG;369;120,5;177,9;57,400000000000006;0,0;11;2016;0,0
Z147;2016-12-01;MG;369;120,5;177,9;57,400000000000006;0,0;12;2016;0,0
Z147;2017-01-01;MG;369;120,5;177,9;57,400000000000006;0,0;1;2017;0,0
Z147;2017-02-01;MG;369;120,5;177,9;57,400000000000006;0,0;2;2017;0,0
Z147;2017-03-01;MG;369;120,5;177,9;57,400000000000006;0,0;3;2017;0,0
Z147;2017-04-01;MG;369;120,5;177,9;57,400000000000006;0,0;4;2017;0,0
Z147;2017-05-01;MG;369;120,5;177,9;57,400000000000006;0,0;5;2017;0,0
Z147;2017-06-01;MG;369;120,5;177,9;57,400000000000006;0,0;6;2017;0,0
Z148;2012-01-01;MG;365;622,4;712,0;89,60000000000002;0,0;1;2012;0,0
Z148;2012-02-01;MG;365;622,4;712,0;89,60000000000002;1,0;2;2012;0,0
Z148;2012-03-01;MG;365;622,4;712,0;89,60000000000002;0,0;3;2012;0,0
Z148;2012-04-01;MG;365;622,4;712,0;89,60000000000002;0,0;4;2012;0,0
Z148;2012-05-01;MG;365;622,4;712,0;89,60000000000002;2,0;5;2012;0,0
Z148;2012-06-01;MG;365;622,4;712,0;89,60000000000002;1,0;6;2012;0,0
Z148;2012-07-01;MG;365;622,4;712,0;89,60000000000002;1,0;7;2012;0,0
Z148;2012-08-01;MG;365;622,4;712,0;89,60000000000002;2,0;8;2012;0,0
Z148;2012-09-01;MG;365;622,4;712,0;89,60000000000002;1,0;9;2012;0,0
Z148;2012-10-01;MG;365;622,4;712,0;89,60000000000002;6,0;10;2012;0,0
Z148;2012-11-01;MG;365;622,4;712,0;89,60000000000002;1,0;11;2012;0,0
Z148;2012-12-01;MG;365;622,4;712,0;89,60000000000002;0,0;12;2012;0,0
Z148;2013-01-01;MG;365;622,4;712,0;89,60000000000002;1,0;1;2013;0,0
Z148;2013-02-01;MG;365;622,4;712,0;89,60000000000002;1,0;2;2013;0,0
Z148;2013-03-01;MG;365;622,4;712,0;89,60000000000002;0,0;3;2013;0,0
Z148;2013-04-01;MG;365;622,4;712,0;89,60000000000002;0,0;4;2013;0,0
Z148;2013-05-01;MG;365;622,4;712,0;89,60000000000002;1,0;5;2013;0,0
Z148;2013-06-01;MG;365;622,4;712,0;89,60000000000002;1,0;6;2013;0,0
